0	OVERLAP	[ENT] 昨年 四 月 に [ENT] オープン した 大阪 市 北 区 の 大阪 国際 会議 場 （ グラン ##キュー ##ブ 大阪 ） の 来場 者 が 二十 日 、 百万 人 を 突破 した 。
1	BEFORE	[ENT] 昨年 四 月 に オープン した 大阪 市 北 区 の 大阪 国際 会議 場 （ グラン ##キュー ##ブ 大阪 ） の 来場 者 が 二十 日 、 百万 人 を [ENT] 突破 した 。
2	AFTER	昨年 四 月 に [ENT] オープン した 大阪 市 北 区 の 大阪 国際 会議 場 （ グラン ##キュー ##ブ 大阪 ） の 来場 者 が [ENT] 二十 日 、 百万 人 を 突破 した 。
3	OVERLAP	昨年 四 月 に オープン した 大阪 市 北 区 の 大阪 国際 会議 場 （ グラン ##キュー ##ブ 大阪 ） の 来場 者 が [ENT] 二十 日 、 百万 人 を [ENT] 突破 した 。
4	OVERLAP	開業 [ENT] 一 年間 の 稼働 率 は 当初 目標 を [ENT] 上回り 、 初年度 決算 も 黒字 確実 ##で 、 山下 和彦 社長 は 「 と 二 年 目 も 引き続き 好調 を 維持 し たい 」 して いる 。
5	BEFORE	開業 [ENT] 一 年間 の 稼働 率 は 当初 目標 を 上回り 、 初年度 決算 も 黒字 確実 ##で 、 山下 和彦 社長 は 「 と 二 年 目 も 引き続き 好調 を 維持 し たい 」 [ENT] して いる 。
6	OVERLAP	開業 一 年間 の 稼働 率 は 当初 目標 を [ENT] 上回り 、 [ENT] 初年度 決算 も 黒字 確実 ##で 、 山下 和彦 社長 は 「 と 二 年 目 も 引き続き 好調 を 維持 し たい 」 して いる 。
7	AFTER	開業 一 年間 の 稼働 率 は 当初 目標 を [ENT] 上回り 、 初年度 決算 も 黒字 確実 ##で 、 山下 和彦 社長 は 「 と [ENT] 二 年 目 も 引き続き 好調 を 維持 し たい 」 して いる 。
8	OVERLAP	[ENT] 今年 三 月 末 ま で の 稼働 率 は 六 ##二 ％ と 、 当初 目標 の 五 ##五 ％ を 大幅に [ENT] 上回った 。
9	OVERLAP	開業 以来 の [ENT] 一 年間 に [ENT] 利用 さ れた イベント は 、 国際 会議 五十 ##七 件 を 含め 会議 、 展示 会 など 二 ##千 ##百 ##十 ##一 件 だった 。
10	VAGUE	収支 見込み も 、 当初 は 数 年間 の 赤字 が 必 ##至 と み られて いた が 、 今 ##月 三十 ##一 日 に [ENT] 予定 して いる [ENT] 初年度 決算 で 「 経 ##常 利益 は 数 ##億 円 単位 の 黒字 に （ 山下 社長 ） と なる 」 いう 。
11	BEFORE	収支 見込み も 、 当初 は 数 年間 の 赤字 が 必 ##至 と み られて いた が 、 今 ##月 三十 ##一 日 に 予定 して いる [ENT] 初年度 決算 で 「 経 ##常 利益 は 数 ##億 円 単位 の 黒字 に （ 山下 社長 ） と なる 」 [ENT] いう 。
12	AFTER	冷戦 時代 に 激しい スパイ 合戦 を [ENT] 演じた 米 中央 情報 局 （ ＣＩＡ ） と 旧 ソ連 ・ 国家 保安 委員 会 （ ＫＧＢ ） の 元 エージェント たち と [ENT] 一 週間 の クルーズ を 楽しむ ツアー を 、 スパイ 活動 の 訓練 や 分析 を 業務 と する 米 民間 会社 「 ＣＩ センター 」 が 企画 した 。
