0	BEFORE-OR-OVERLAP	[ENT] ９５ ― ９７ 年 、 中国 ・ 北京 大 に [ENT] 留学 し 、 帰国 後 に 双子 を 出産 。
1	OVERLAP	[ENT] 呼び 出し て 注意 する 先生 も いた が 、 [ENT] 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。
2	OVERLAP	呼び 出し て [ENT] 注意 する 先生 も いた が 、 [ENT] 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。
3	OVERLAP	呼び 出し て 注意 する 先生 も [ENT] いた が 、 [ENT] 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。
4	OVERLAP	[ENT] 呼び 出し て 注意 する 先生 も いた が 、 二 、 [ENT] 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。
5	OVERLAP	呼び 出し て [ENT] 注意 する 先生 も いた が 、 二 、 [ENT] 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。
6	VAGUE	[ENT] 呼び 出し て 注意 する 先生 も いた が 、 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ [ENT] ７５ ） は 違った 。
7	VAGUE	呼び 出し て [ENT] 注意 する 先生 も いた が 、 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ [ENT] ７５ ） は 違った 。
8	BEFORE	中学校 教員 を 対象 に ＮＩ ##Ｅ （ 教育 に 新聞 を ） 活動 の 実践 例 を [ENT] 報告 し 、 活用 に 役 ##立てる 「 第 ７ 回 ＮＩ ##Ｅ 講習 会 」 が [ENT] １７ 日 午後 ２ 時 ３０ 分 から 、 東京 ・ 内 幸 町 の 日本 プレス センター で 開催 さ れる 。
9	BEFORE	中学校 教員 を 対象 に ＮＩ ##Ｅ （ 教育 に 新聞 を ） 活動 の 実践 例 を 報告 し 、 活用 に [ENT] 役 ##立てる 「 第 ７ 回 ＮＩ ##Ｅ 講習 会 」 が [ENT] １７ 日 午後 ２ 時 ３０ 分 から 、 東京 ・ 内 幸 町 の 日本 プレス センター で 開催 さ れる 。
10	BEFORE-OR-OVERLAP	中学校 教員 を 対象 に ＮＩ ##Ｅ （ 教育 に 新聞 を ） 活動 の 実践 例 を 報告 し 、 活用 に 役 ##立てる 「 第 ７ 回 ＮＩ ##Ｅ 講習 会 」 が [ENT] １７ 日 午後 ２ 時 ３０ 分 から 、 東京 ・ 内 幸 町 の 日本 プレス センター で [ENT] 開催 さ れる 。
11	OVERLAP	不 登校 や 高校 中退 など の 問題 に [ENT] 取り 組 田口 教育 研究 所 は ん で いる [ENT] ２６ 日 ― ３ 月 ９ 日 の 間 （ 土 、 日 は 除く [UNK] 電話 相談 に 応じる 。
12	OVERLAP	不 登校 や 高校 中退 など の 問題 に [ENT] 取り 組 田口 教育 研究 所 は ん で いる ２６ 日 ― [ENT] ３ 月 ９ 日 の 間 （ 土 、 日 は 除く [UNK] 電話 相談 に 応じる 。
13	OVERLAP	不 登校 や 高校 中退 など の 問題 に [ENT] 取り 組 田口 教育 研究 所 は ん で いる ２６ 日 ― ３ 月 ９ 日 の 間 （ [ENT] 土 、 日 は 除く [UNK] 電話 相談 に 応じる 。
14	VAGUE	不 登校 や 高校 中退 など の 問題 に 取り 組 田口 教育 研究 所 は ん で いる ２６ 日 ― ３ 月 ９ 日 の 間 （ [ENT] 土 、 日 は 除く [UNK] 電話 相談 に [ENT] 応じる 。
15	OVERLAP	不 登校 や 高校 中退 など の 問題 に [ENT] 取り 組 田口 教育 研究 所 は ん で いる ２６ 日 ― ３ 月 ９ 日 の 間 （ 土 、 [ENT] 日 は 除く [UNK] 電話 相談 に 応じる 。
16	VAGUE	不 登校 や 高校 中退 など の 問題 に 取り 組 田口 教育 研究 所 は ん で いる ２６ 日 ― ３ 月 ９ 日 の 間 （ 土 、 [ENT] 日 は 除く [UNK] 電話 相談 に [ENT] 応じる 。
17	AFTER	冷戦 時代 に 激しい スパイ 合戦 を [ENT] 演じた 米 中央 情報 局 （ ＣＩＡ ） と 旧 ソ連 ・ 国家 保安 委員 会 （ ＫＧＢ ） の 元 エージェント たち と [ENT] 一 週間 の クルーズ を 楽しむ ツアー を 、 スパイ 活動 の 訓練 や 分析 を 業務 と する 米 民間 会社 「 ＣＩ センター 」 が 企画 した 。
18	OVERLAP	冷戦 時代 に 激しい スパイ 合戦 を 演じた 米 中央 情報 局 （ ＣＩＡ ） と 旧 ソ連 ・ 国家 保安 委員 会 （ ＫＧＢ ） の 元 エージェント たち と [ENT] 一 週間 の クルーズ を [ENT] 楽しむ ツアー を 、 スパイ 活動 の 訓練 や 分析 を 業務 と する 米 民間 会社 「 ＣＩ センター 」 が 企画 した 。
19	AFTER	冷戦 時代 に 激しい スパイ 合戦 を 演じた 米 中央 情報 局 （ ＣＩＡ ） と 旧 ソ連 ・ 国家 保安 委員 会 （ ＫＧＢ ） の 元 エージェント たち と [ENT] 一 週間 の クルーズ を 楽しむ ツアー を 、 スパイ 活動 の 訓練 や 分析 を 業務 と する 米 民間 会社 「 ＣＩ センター 」 が [ENT] 企画 した 。
20	AFTER	帝国 データ バンク は [ENT] 二十 ##三 日 、 二 ##〇 ##〇 ##〇 年 中 に 決算 を [ENT] まとめた 企業 の 申告 所得 ランキング を 発表 した 。
21	OVERLAP	帝国 データ バンク は [ENT] 二十 ##三 日 、 二 ##〇 ##〇 ##〇 年 中 に 決算 を まとめた 企業 の 申告 所得 ランキング を [ENT] 発表 した 。
22	OVERLAP	帝国 データ バンク は 二十 ##三 日 、 [ENT] 二 ##〇 ##〇 ##〇 年 中 に 決算 を [ENT] まとめた 企業 の 申告 所得 ランキング を 発表 した 。
23	BEFORE	帝国 データ バンク は 二十 ##三 日 、 [ENT] 二 ##〇 ##〇 ##〇 年 中 に 決算 を まとめた 企業 の 申告 所得 ランキング を [ENT] 発表 した 。
24	BEFORE	[ENT] 前年 二 位 の トヨタ自動車 が 、 円 ##高 の 影響 で 売上高 と 経 ##常 利益 を [ENT] 減少 さ せ ながら も 、 高級 乗用車 の 販売 好調 ##に 支え られ 、 三 年 ぶり に 首位 に 返り ##咲 ##いた 。
25	BEFORE	[ENT] 前年 二 位 の トヨタ自動車 が 、 円 ##高 の 影響 で 売上高 と 経 ##常 利益 を 減少 さ せ ながら も 、 高級 乗用車 の 販売 好調 ##に [ENT] 支え られ 、 三 年 ぶり に 首位 に 返り ##咲 ##いた 。
26	BEFORE	[ENT] 前年 二 位 の トヨタ自動車 が 、 円 ##高 の 影響 で 売上高 と 経 ##常 利益 を 減少 さ せ ながら も 、 高級 乗用車 の 販売 好調 ##に 支え られ 、 三 年 ぶり に 首位 に [ENT] 返り ##咲 ##いた 。
27	BEFORE	前年 二 位 の トヨタ自動車 が 、 円 ##高 の 影響 で 売上高 と 経 ##常 利益 を 減少 さ せ ながら も 、 高級 乗用車 の 販売 好調 ##に 支え られ 、 [ENT] 三 年 ぶり に 首位 に [ENT] 返り ##咲 ##いた 。
