0	AFTER	９５ ― ９７ 年 、 中国 ・ 北京 大 に 留学 し 、 帰国 後 に 双子 を 出産 。 [SEP] 留学 し
1	AFTER	幼稚園 から 大学 まで 通った 青山 学院 で は 、 とにかく 活発 ##で 、 目立つ 生徒 だった と いう 。 [SEP] 通った
2	AFTER	高等 部 で は 自由な 校 ##風 も あっ て 、 流行 に 乗 っ て か ##ばん を 薄く つぶ ##し たり 、 ピア ##ス を し たり 。 [SEP] 乗 っ
3	AFTER	高等 部 で は 自由な 校 ##風 も あっ て 、 流行 に 乗 っ て か ##ばん を 薄く つぶ ##し たり 、 ピア ##ス を し たり 。 [SEP] つぶ ##し
4	AFTER	高等 部 で は 自由な 校 ##風 も あっ て 、 流行 に 乗 っ て か ##ばん を 薄く つぶ ##し たり 、 ピア ##ス を し たり 。 [SEP] し
5	AFTER	呼び 出し て 注意 する 先生 も いた が 、 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。 [SEP] 呼び 出し
6	AFTER	呼び 出し て 注意 する 先生 も いた が 、 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。 [SEP] 注意 する
7	AFTER	呼び 出し て 注意 する 先生 も いた が 、 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。 [SEP] いた
8	AFTER	呼び 出し て 注意 する 先生 も いた が 、 二 、 三 年 時 に 担任 だった 池田 弘 ##子 先生 （ ７５ ） は 違った 。 [SEP] 違った
9	AFTER	「 そんな 薄い か ##ばん じゃ 遊び 道具 も 入ら ない よ 」 「 体育 や 部活 で は 、 。 危 ##ない から ピア ##ス を はず ##した ほう ##が いい 」 [SEP] はず ##した
10	AFTER	や ##ん ##わり 語り かける 。 [SEP] 語り かける
11	AFTER	「 頭 ##ご ##なし で なく 、 子ども の 目線 に 立 っ て 、 聞く 耳 を 持た せて くれる んです よ ね 」 [SEP] 立 っ
12	AFTER	「 頭 ##ご ##なし で なく 、 子ども の 目線 に 立 っ て 、 聞く 耳 を 持た せて くれる んです よ ね 」 [SEP] 持た せて くれる んです
13	AFTER	障害 や 難 ##病 に 苦しむ 人 の 話 を よく 取り 上げ 、 生徒 同士 で 討論 さ せた 。 [SEP] 取り 上げ
14	AFTER	障害 や 難 ##病 に 苦しむ 人 の 話 を よく 取り 上げ 、 生徒 同士 で 討論 さ せた 。 [SEP] 討論 さ せた
15	AFTER	「 世の中 に は 様々な 人 が いる と いう こと が 、 よく わかった 。 [SEP] わかった
16	AFTER	ホス ##ピ ##ス と いう 言葉 を 初めて 聞いた の も この 授業 でした 」 [SEP] 聞いた
17	AFTER	台湾 人 の 父 を 持ち 、 「 家 で 蓮 [UNK] さん は 、 いつも 自己 主張 する よう 教え られて いた 」 率 ##先 し て 自分 の 意見 を 言った 。 [SEP] 教え られて いた
18	AFTER	台湾 人 の 父 を 持ち 、 「 家 で 蓮 [UNK] さん は 、 いつも 自己 主張 する よう 教え られて いた 」 率 ##先 し て 自分 の 意見 を 言った 。 [SEP] 率 ##先 し
19	AFTER	台湾 人 の 父 を 持ち 、 「 家 で 蓮 [UNK] さん は 、 いつも 自己 主張 する よう 教え られて いた 」 率 ##先 し て 自分 の 意見 を 言った 。 [SEP] 言った
20	AFTER	「 どこ か みんな と は 。 違って いた の かも しれ ない 」 [SEP] 違って いた
21	AFTER	ほか の 先生 たち に は 、 「 おしゃ ##べり 」 の レッ ##テル を 張ら れて いた 。 [SEP] 張ら れて いた
22	AFTER	それ ##な ##の ##に 、 池田 先生 は 言って くれた のだ 。 [SEP] 言って くれた のだ
23	AFTER	「 と 、 初めて しゃ ##べる の が 得意な んだ から 、 能力 を 生かして みた ##ら 」 「 おしゃ ##べり 」 を 評価 して くれた 。 [SEP] 生かして みた ##ら
24	AFTER	「 と 、 初めて しゃ ##べる の が 得意な んだ から 、 能力 を 生かして みた ##ら 」 「 おしゃ ##べり 」 を 評価 して くれた 。 [SEP] 評価 して くれた
25	OVERLAP	ブラウン ##管 の 中 で 話す なんて 、 思 っ て も み ない ころ だった 。 [SEP] 話す
26	AFTER	ブラウン ##管 の 中 で 話す なんて 、 思 っ て も み ない ころ だった 。 [SEP] 思 っ
27	AFTER	大学 に 進学 する 時 も 、 「 あなた は と 、 法学部 に 論理 的に 考える の が 得意 」 行く よう 促した の は 池田 先生 。 [SEP] 進学 する
28	AFTER	大学 に 進学 する 時 も 、 「 あなた は と 、 法学部 に 論理 的に 考える の が 得意 」 行く よう 促した の は 池田 先生 。 [SEP] 行く
29	AFTER	大学 に 進学 する 時 も 、 「 あなた は と 、 法学部 に 論理 的に 考える の が 得意 」 行く よう 促した の は 池田 先生 。 [SEP] 促した
30	AFTER	大学 在学 中 に デビュー し 、 キャスター と して 活躍 する その後 の 進路 を 思う に つけ 、 「 本当に よく と 見て いて くれた 」 感謝 する 。 [SEP] デビュー し
31	OVERLAP	大学 在学 中 に デビュー し 、 キャスター と して 活躍 する その後 の 進路 を 思う に つけ 、 「 本当に よく と 見て いて くれた 」 感謝 する 。 [SEP] 思う
32	AFTER	大学 在学 中 に デビュー し 、 キャスター と して 活躍 する その後 の 進路 を 思う に つけ 、 「 本当に よく と 見て いて くれた 」 感謝 する 。 [SEP] 見て いて くれた
33	OVERLAP	大学 在学 中 に デビュー し 、 キャスター と して 活躍 する その後 の 進路 を 思う に つけ 、 「 本当に よく と 見て いて くれた 」 感謝 する 。 [SEP] 感謝 する
34	AFTER	池田 先生 も 、 蓮 [UNK] さん に アドバイス した こと を 覚えて いた 。 [SEP] アドバイス した
35	AFTER	「 生 ##意 ##気 と いう 人 も 。 いた けれど 、 私 は 、 彼女 の ように モノ を はっきり 言える こと が これ から は 大 ##切 ##だ と 思って い ました 」 [SEP] いた
36	AFTER	「 生 ##意 ##気 と いう 人 も 。 いた けれど 、 私 は 、 彼女 の ように モノ を はっきり 言える こと が これ から は 大 ##切 ##だ と 思って い ました 」 [SEP] 思って い ました
37	BEFORE	中学校 教員 を 対象 に ＮＩ ##Ｅ （ 教育 に 新聞 を ） 活動 の 実践 例 を 報告 し 、 活用 に 役 ##立てる 「 第 ７ 回 ＮＩ ##Ｅ 講習 会 」 が １７ 日 午後 ２ 時 ３０ 分 から 、 東京 ・ 内 幸 町 の 日本 プレス センター で 開催 さ れる 。 [SEP] 報告 し
38	BEFORE	中学校 教員 を 対象 に ＮＩ ##Ｅ （ 教育 に 新聞 を ） 活動 の 実践 例 を 報告 し 、 活用 に 役 ##立てる 「 第 ７ 回 ＮＩ ##Ｅ 講習 会 」 が １７ 日 午後 ２ 時 ３０ 分 から 、 東京 ・ 内 幸 町 の 日本 プレス センター で 開催 さ れる 。 [SEP] 役 ##立てる
39	BEFORE	中学校 教員 を 対象 に ＮＩ ##Ｅ （ 教育 に 新聞 を ） 活動 の 実践 例 を 報告 し 、 活用 に 役 ##立てる 「 第 ７ 回 ＮＩ ##Ｅ 講習 会 」 が １７ 日 午後 ２ 時 ３０ 分 から 、 東京 ・ 内 幸 町 の 日本 プレス センター で 開催 さ れる 。 [SEP] 開催 さ れる
