0	OVERLAP	高等部では自由な校風もあって、流行に乗ってかばんを薄くつぶしたり、ピアスを[ENT]したり。[SEP][ENT]呼び出して注意する先生もいたが、二、三年時に担任だった池田弘子先生（７５）は違った。
1	OVERLAP	やんわり[ENT]語りかける。[SEP]「頭ごなしでなく、子どもの目線に[ENT]立って、聞く耳を持たせてくれるんですよね」
2	BEFORE	障害や難病に苦しむ人の話をよく[ENT]取り上げ、生徒同士で[ENT]討論させた。
3	OVERLAP	台湾人の父を持ち、「家で蓮[UNK]さんは、いつも自己主張するよう教えられていた」率先して自分の意見を[ENT]言った。[SEP]「どこかみんなとは。[ENT]違っていたのかもしれない」
4	OVERLAP	「どこかみんなとは。[ENT]違っていたのかもしれない」[SEP]ほかの先生たちには、「おしゃべり」のレッテルを[ENT]張られていた。
5	OVERLAP	ほかの先生たちには、「おしゃべり」のレッテルを[ENT]張られていた。[SEP]それなのに、池田先生は[ENT]言ってくれたのだ。
6	BEFORE	「と、初めてしゃべるのが得意なんだから、能力を生かしてみたら」「おしゃべり」を[ENT]評価してくれた。[SEP]ブラウン管の中で[ENT]話すなんて、思ってもみないころだった。
7	AFTER	ブラウン管の中で[ENT]話すなんて、[ENT]思ってもみないころだった。
8	AFTER	大学に進学する時も、「あなたはと、法学部に論理的に考えるのが得意」[ENT]行くよう[ENT]促したのは池田先生。
9	BEFORE	大学に進学する時も、「あなたはと、法学部に論理的に考えるのが得意」行くよう[ENT]促したのは池田先生。[SEP]大学在学中に[ENT]デビューし、キャスターとして活躍するその後の進路を思うにつけ、「本当によくと見ていてくれた」感謝する。
10	BEFORE	大学在学中に[ENT]デビューし、キャスターとして[ENT]活躍するその後の進路を思うにつけ、「本当によくと見ていてくれた」感謝する。
11	AFTER	大学在学中にデビューし、キャスターとして活躍するその後の進路を思うにつけ、「本当によくと見ていてくれた」[ENT]感謝する。[SEP]池田先生も、蓮[UNK]さんに[ENT]アドバイスしたことを覚えていた。
12	BEFORE	池田先生も、蓮[UNK]さんに[ENT]アドバイスしたことを[ENT]覚えていた。
13	BEFORE	中学校教員を対象にＮＩＥ（教育に新聞を）活動の実践例を[ENT]報告し、活用に[ENT]役立てる「第７回ＮＩＥ講習会」が１７日午後２時３０分から、東京・内幸町の日本プレスセンターで開催される。
14	AFTER	中学校教員を対象にＮＩＥ（教育に新聞を）活動の実践例を報告し、活用に[ENT]役立てる「第７回ＮＩＥ講習会」が１７日午後２時３０分から、東京・内幸町の日本プレスセンターで[ENT]開催される。
15	OVERLAP	学童保育の全国組織、全国学童保育連絡協議会が１７、１８日、電話相談を[ENT]行う。[SEP]利用者の相談に[ENT]乗り、要望も集め厚生労働省に届ける。
16	OVERLAP	利用者の相談に[ENT]乗り、要望も[ENT]集め厚生労働省に届ける。
17	BEFORE	利用者の相談に乗り、要望も[ENT]集め厚生労働省に[ENT]届ける。
18	BEFORE	もみじの木に[ENT]とまって仲良く[ENT]寄り添う二羽のキジバト。
19	BEFORE	最初は離れて[ENT]とまっていたそうですが、やがて二羽が[ENT]並び、写真のように恋人同士を思わせるしぐさに移ったそうです。
20	BEFORE	最初は離れてとまっていたそうですが、やがて二羽が[ENT]並び、写真のように恋人同士を[ENT]思わせるしぐさに移ったそうです。
21	AFTER	最初は離れてとまっていたそうですが、やがて二羽が並び、写真のように恋人同士を[ENT]思わせるしぐさに[ENT]移ったそうです。
22	OVERLAP	バックが暗い中、ストロボの光が鳥に集光して、スポットライトを[ENT]当てたように[ENT]なったのと、タイミングよくまぶたを閉じてくれたことで、独特な雰囲気の写真になりました。
23	VAGUE	バックが暗い中、ストロボの光が鳥に集光して、スポットライトを当てたようになったのと、タイミングよくまぶたを閉じてくれたことで、独特な雰囲気の写真に[ENT]なりました。[SEP]「喜色満面」は、道を[ENT]まちがえて偶然出会った小さな石像です。
24	BEFORE	「喜色満面」は、道を[ENT]まちがえて偶然[ENT]出会った小さな石像です。
25	BEFORE	道や旅の安全を守る道祖神のひとつでしょうが、編み笠をかぶった人なつっこい笑顔を[ENT]見るだけで、旅の疲れも[ENT]取れそうです。
26	BEFORE	昨年四月に[ENT]オープンした大阪市北区の大阪国際会議場（グランキューブ大阪）の来場者が二十日、百万人を[ENT]突破した。
27	BEFORE	収支見込みも、当初は数年間の赤字が必至と[ENT]みられていたが、今月三十一日に[ENT]予定している初年度決算で「経常利益は数億円単位の黒字に（山下社長）となる」いう。
28	BEFORE	この日、百万人目の来場者と[ENT]なったのは兵庫県市川町の柴田愛子さんで、田中丈三支配人から花束などが[ENT]手渡された。
29	BEFORE	冷戦時代に激しいスパイ合戦を[ENT]演じた米中央情報局（ＣＩＡ）と旧ソ連・国家保安委員会（ＫＧＢ）の元エージェントたちと一週間のクルーズを[ENT]楽しむツアーを、スパイ活動の訓練や分析を業務とする米民間会社「ＣＩセンター」が企画した。
30	VAGUE	詳細は決定次第、同センターのホームページ（ｈｔｔｐ：／／ｗｗｗ．ｃｉｃｅｎｔｒｅ．ｃｏｍ／）に掲載されると[ENT]いう。[SEP][UNK]人民日報（中国）＝市場経済の秩序回復に[ENT]取り組むスワトー市
31	VAGUE	[UNK]人民日報（中国）＝市場経済の秩序回復に[ENT]取り組むスワトー市[SEP][UNK]中央日報（韓国）＝草案作成者でっち上げか―[ENT]政治問題化した新法相就任あいさつ
32	VAGUE	[UNK]中央日報（韓国）＝草案作成者でっち上げか―[ENT]政治問題化した新法相就任あいさつ[SEP]帝国データバンクは二十三日、二〇〇〇年中に決算を[ENT]まとめた企業の申告所得ランキングを発表した。
33	BEFORE	帝国データバンクは二十三日、二〇〇〇年中に決算を[ENT]まとめた企業の申告所得ランキングを[ENT]発表した。
34	AFTER	帝国データバンクは二十三日、二〇〇〇年中に決算をまとめた企業の申告所得ランキングを[ENT]発表した。[SEP]前年二位のトヨタ自動車が、円高の影響で売上高と経常利益を[ENT]減少させながらも、高級乗用車の販売好調に支えられ、三年ぶりに首位に返り咲いた。
35	OVERLAP	前年二位のトヨタ自動車が、円高の影響で売上高と経常利益を[ENT]減少させながらも、高級乗用車の販売好調に[ENT]支えられ、三年ぶりに首位に返り咲いた。
36	BEFORE	前年二位のトヨタ自動車が、円高の影響で売上高と経常利益を減少させながらも、高級乗用車の販売好調に[ENT]支えられ、三年ぶりに首位に[ENT]返り咲いた。
37	AFTER	前年二位のトヨタ自動車が、円高の影響で売上高と経常利益を減少させながらも、高級乗用車の販売好調に支えられ、三年ぶりに首位に[ENT]返り咲いた。[SEP]一方、不良債権の有税償却を[ENT]進めた金融機関の申告所得が膨らんで、上位十社中、東京三菱銀行など銀行・生保四社が名を連ね、低迷する日本経済の「負の側面」を象徴する結果になった。
